"STATION","NAME","DATE","PRCP","SNOW","TAVG","TMAX","TMIN","WESD"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-12-18","0.00","0.0","25","36","19",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-12-19","0.00","0.0","33","43","27",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-12-20","0.00","0.0","40","51","32",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-12-21","0.00","0.0","46","54","41",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-12-22","0.01","0.0","46","54","35",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-12-23","0.68","0.0","35","40","33",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-12-24","0.00","0.0","35","40","28",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-12-25","0.00","0.0","23","28","15",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-12-26","0.05","0.3","27","36","21",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-12-27","0.00","0.0","31","35","28",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-12-28","0.00","0.0","35","48","27",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-12-29","1.32","0.0","38","44","33",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-12-30","0.00","0.0","38","44","19",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-12-31","0.00","0.0","21","26","14",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-01","0.00","0.0","24","29","19",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-02","0.38","10.6","20","26","2",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-03","0.19","4.5","6","14","2",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-04","0.00","0.0","10","27","2",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-05","0.04","0.0","29","38","24",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-06","0.32","0.0","44","56","29",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-07","0.00","0.0","21","29","9",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-08","0.00","0.0","13","22","7",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-09","0.00","0.0","23","30","19",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-10","0.02","0.2","25","37","18",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-11","0.54","0.0","43","59","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-12","0.00","0.0","48","54","37",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-13","0.00","0.0","40","51","31",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-14","0.79","0.0","47","50","44",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-15","0.00","0.0","43","48","35",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-16","0.00","0.0","37","39","33",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-17","0.00","0.0","39","46","33",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-18","0.79","2.0","35","38","32",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-19","0.03","0.2","33","35","30",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-20","0.00","0.0","35","41","26",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-21","0.11","3.9","20","26","11",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-22","0.00","0.3","12","18","7",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-23","0.00","0.0","12","22","6",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-24","0.00","0.0","13","19","7",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-25","0.00","0.1","24","38","15",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-26","0.00","0.0","22","26","16",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-27","0.02","0.0","31","47","21",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-28","0.00","0.0","19","21","13",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-29","0.01","0.0","20","27","15",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-30","0.00","0.0","22","30","16",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01-31","0.00","0.0","30","43","22",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-01","0.00","0.0","38","42","32",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-02","0.02","0.0","40","55","31",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-03","0.17","1.6","36","41","27",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-04","0.00","0.0","29","35","23",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-05","1.11","10.7","31","33","24",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-06","0.00","0.0","23","28","19",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-07","0.00","0.0","24","30","19",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-08","0.00","0.0","24","29","18",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-09","0.03","0.3","26","30","21",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-10","0.00","0.1","26","30","20",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-11","0.00","0.0","20","25","14",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-12","0.00","0.0","17","23","8",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-13","1.35","3.2","29","36","21",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-14","0.31","0.1","34","37","29",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-15","0.33","3.6","32","35","27",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-16","0.02","0.4","29","33","23",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-17","0.00","0.0","22","29","14",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-18","0.22","2.5","24","35","14",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-19","0.25","0.0","29","36","21",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-20","0.08","0.0","39","48","33",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-21","0.22","0.0","37","44","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-22","0.00","0.0","42","50","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-23","0.00","0.0","43","52","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-24","0.00","0.0","38","45","24",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-25","0.00","0.0","25","29","22",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-26","0.00","0.0","24","32","16",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-27","0.02","0.4","20","30","12",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02-28","0.00","0.0","18","25","10",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-01","0.00","0.0","24","36","16",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-02","0.00","0.0","34","40","30",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-03","0.00","0.0","25","30","16",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-04","0.00","0.0","20","31","12",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-05","0.00","0.1","26","29","20",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-06","0.00","0.0","19","25","11",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-07","0.00","0.0","25","34","16",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-08","0.00","0.0","38","55","27",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-09","0.00","0.0","37","43","30",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-10","0.03","0.6","35","44","28",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-11","0.00","0.0","44","60","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-12","0.43","0.0","42","46","37",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-13","0.06","1.5","28","37","17",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-14","0.00","0.0","24","39","16",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-15","0.01","0.0","44","57","38",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-16","0.00","0.0","35","37","23",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-17","0.00","0.0","23","27","16",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-18","0.00","0.0","27","33","20",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-19","0.00","0.0","33","41","27",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-20","0.29","0.0","42","52","37",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-21","0.00","0.0","40","45","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-22","0.00","0.0","40","57","28",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-23","0.00","0.0","39","44","22",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-24","0.00","0.0","25","33","17",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-25","0.00","0.0","29","39","21",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-26","0.00","0.0","32","35","24",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-27","0.00","0.0","30","46","21",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-28","0.02","0.0","44","60","35",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-29","0.97","0.0","47","52","39",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-30","2.23","0.0","40","43","36",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03-31","0.44","0.0","36","42","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-01","0.00","0.0","40","47","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-02","0.00","0.0","42","46","37",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-03","0.00","0.0","43","54","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-04","0.26","0.0","40","44","37",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-05","0.23","0.0","43","54","38",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-06","0.00","0.0","44","59","35",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-07","0.04","0.0","49","59","38",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-08","0.67","0.0","52","65","43",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-09","0.00","0.0","50","59","41",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-10","0.00","0.0","47","60","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-11","0.00","0.0","56","69","48",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-12","0.04","0.0","58","69","49",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-13","0.04","0.0","52","63","45",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-14","0.00","0.0","64","75","57",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-15","0.62","0.0","62","68","41",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-16","0.36","0.3","42","45","31",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-17","0.00","0.0","36","40","32",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-18","0.00","0.0","37","42","31",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-19","0.00","0.0","48","63","37",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-20","0.00","0.0","45","48","39",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-21","0.00","0.0","49","69","36",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-22","0.05","0.0","58","73","47",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-23","0.23","0.0","53","57","46",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-24","0.00","0.0","50","59","42",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-25","0.00","0.0","51","57","43",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-26","0.20","0.0","46","47","42",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-27","0.15","0.0","43","50","41",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-28","0.00","0.0","47","54","42",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-29","0.00","0.0","44","44","42",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04-30","0.35","0.0","43","45","41",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-01","0.62","0.0","49","60","44",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-02","0.01","0.0","57","69","50",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-03","0.00","0.0","58","67","50",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-04","0.00","0.0","57","62","50",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-05","0.00","0.0","56","66","50",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-06","0.00","0.0","56","64","47",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-07","0.00","0.0","55","69","47",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-08","0.00","0.0","56","62","48",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-09","0.00","0.0","54","59","50",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-10","0.34","0.0","66","80","57",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-11","0.00","0.0","70","80","62",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-12","0.00","0.0","71","85","52",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-13","0.00","0.0","54","52","46",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-14","0.00","0.0","51","63","46",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-15","0.00","0.0","64","77","57",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-16","0.06","0.0","65","73","59",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-17","0.65","0.0","66","75","58",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-18","0.00","0.0","59","63","52",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-19","0.05","0.0","59","68","52",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-20","0.00","0.0","58","69","53",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-21","0.00","0.0","59","65","52",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-22","0.25","0.0","55","59","51",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-23","0.02","0.0","55","57","52",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-24","0.18","0.0","55","61","52",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-25","0.00","0.0","56","66","52",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-26","0.01","0.0","65","79","55",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-27","0.48","0.0","64","74","50",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-28","0.08","0.0","49","50","44",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-29","0.00","0.0","51","58","43",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-30","0.11","0.0","56","66","48",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05-31","0.00","0.0","55","60","52",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-01","0.00","0.0","58","66","51",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-02","0.00","0.0","68","83","56",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-03","0.00","0.0","65","72","57",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-04","0.14","0.0","58","60","55",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-05","0.78","0.0","58","60","57",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-06","0.00","0.0","65","76","57",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-07","0.00","0.0","70","80","61",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-08","0.00","0.0","74","81","67",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-09","0.00","0.0","73","81","66",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-10","0.85","0.0","68","79","59",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-11","0.00","0.0","61","63","58",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-12","0.00","0.0","61","66","59",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-13","0.54","0.0","62","64","59",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-14","0.01","0.0","64","77","58",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-15","0.00","0.0","69","80","58",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-16","0.00","0.0","69","73","62",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-17","0.02","0.0","73","84","62",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-18","0.00","0.0","78","87","68",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-19","0.00","0.0","77","84","67",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-20","0.00","0.0","71","77","61",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-21","0.00","0.0","65","75","57",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-22","0.00","0.0","66","71","59",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-23","0.00","0.0","66","77","59",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-24","0.00","0.0","71","84","60",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-25","0.00","0.0","76","89","66",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-26","0.28","0.0","71","81","60",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-27","0.00","0.0","66","72","59",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-28","0.00","0.0","71","80","59",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-29","0.00","0.0","74","86","62",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06-30","0.00","0.0","76","89","64",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-01","0.00","0.0","79","89","69",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-02","0.00","0.0","81","91","73",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-03","0.28","0.0","80","92","69",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-04","1.88","0.0","72","76","64",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-05","0.35","0.0","68","80","59",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-06","0.00","0.0","76","85","66",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-07","0.08","0.0","77","88","69",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-08","0.00","0.0","81","92","73",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-09","0.00","0.0","79","88","73",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-10","0.00","0.0","77","82","66",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-11","0.00","0.0","70","73","63",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-12","0.00","0.0","70","80","62",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-13","0.00","0.0","75","85","68",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-14","0.67","0.0","76","86","71",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-15","0.00","0.0","76","85","71",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-16","0.85","0.0","73","76","69",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-17","0.00","0.0","72","81","67",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-18","0.00","0.0","72","76","65",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-19","0.00","0.0","67","72","63",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-20","0.00","0.0","66","72","61",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-21","0.00","0.0","66","73","61",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-22","0.00","0.0","72","87","63",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-23","0.00","0.0","80","92","71",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-24","0.00","0.0","73","76","63",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-25","0.00","0.0","71","83","62",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-26","0.00","0.0","74","85","64",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-27","0.35","0.0","71","80","66",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-28","0.11","0.0","74","84","65",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-29","0.00","0.0","71","79","64",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-30","0.00","0.0","70","78","63",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07-31","0.00","0.0","71","81","62",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-08-01","0.00","0.0","72","82","65",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-08-02","0.03","0.0","68","72","62",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-08-03","0.00","0.0","65","70","62",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-08-04","0.00","0.0","70","80","62",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-08-05","0.00","0.0","76","82","70",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-08-06","0.01","0.0","75","83","70",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-08-07","0.01","0.0","72","79","64",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-08-08","0.00","0.0","71","85","61",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-08-09","0.00","0.0","72","78","65",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-08-10","0.00","0.0","74","80","66",
